Tanggal;Aceh;Sumatera Utara;Sumatera Barat;Riau;Kepulauan Riau;Jambi;Bengkulu;Sumatera Selatan;Kepulauan Bangka Belitung;Lampung;Banten;Jawa Barat;DKI Jakarta;Jawa Tengah;DI Yogyakarta;Jawa Timur;Bali;Nusa Tenggara Barat;Nusa Tenggara Timur;Kalimantan Barat;Kalimantan Selatan;Kalimantan Tengah;Kalimantan Timur;Kalimantan Utara;Gorontalo;Sulawesi Selatan;Sulawesi Tenggara;Sulawesi Tengah;Sulawesi Utara;Sulawesi Barat;Maluku;Maluku Utara;Papua;Papua Barat
14/04/2023;11750;12550;14850;14150;13150;12950;12950;12800;13100;12350;13100;12450;14450;12650;13050;12100;13150;10900;14150;14350;15950;17550;14000;14550;13550;11800;12950;13300;13150;11550;14550;14500;13650;14000
17/04/2023;11750;12550;14850;14150;13150;12950;12950;12800;13100;12350;13100;12450;14450;12650;13050;12150;13150;10900;14150;14350;15950;17600;14000;14550;13450;11800;12950;13300;13150;11550;14550;14500;13700;14000
18/04/2023;11750;12600;14850;14150;13150;12950;12950;12800;13100;12350;13100;12450;14450;12650;13050;12150;13150;10900;14150;14350;15950;17600;14000;14550;13450;11800;12950;13300;13200;11550;14550;14500;13700;14150
19/04/2023;11750;12650;14850;14150;13150;;12950;;;12350;13100;12450;14450;12550;13050;12150;13150;10900;14150;14350;15950;17600;;;13450;11800;13000;13300;13200;11550;14550;14500;13400;14150
20/04/2023;11750;12650;14850;14150;13150;;12950;;;12350;13100;12450;14450;12550;13050;12150;13150;10900;14150;14350;15950;17600;;;13450;11800;13000;13300;13200;11550;14550;14500;13400;14150
21/04/2023;11750;12850;14850;14150;13150;;12950;;;12350;13100;12450;14450;12550;13050;12150;13150;10900;14150;14350;15950;17600;;;13450;11800;13000;13300;13200;11550;14550;14500;13400;14150
24/04/2023;11750;12650;14850;14150;13150;;12950;;;12350;13100;12450;14450;12550;13050;12300;13150;10900;14150;14350;15950;17600;;;13450;11800;13000;13300;13200;11550;14550;14500;13400;14150
25/04/2023;11750;12650;14850;14150;13150;;12950;;;12350;13100;12450;14550;12550;13050;12250;13150;10900;14150;14350;15950;17600;;;13450;11800;13000;13300;13200;11550;14550;14500;13400;14150
26/04/2023;11750;12600;14800;14150;13150;12950;12950;12800;13100;12350;13100;12450;14400;12650;13050;12100;13150;10850;14200;14350;15950;17600;14000;14500;13450;11800;12950;13050;13200;11600;14550;14500;13700;14150
27/04/2023;11750;12600;14800;14150;13150;12950;12950;12800;13100;12350;13100;12450;14400;12650;13050;12150;13150;10850;14200;14350;15950;17700;14050;14500;13400;11800;12950;13050;13200;11600;14550;14500;13700;14150
28/04/2023;11800;12600;14800;14150;13150;12950;12950;12800;13100;12350;13100;12450;14400;12650;13050;12150;13100;10900;14200;14350;16050;17700;14050;14550;13400;11800;12950;13050;13200;11600;14550;14500;13700;14150
01/05/2023;;12900;;;13150;;12950;;;12350;;12600;;12550;13150;12150;;10900;;;;;;;13400;11800;12950;13050;13200;11600;;14500;;14150
02/05/2023;11800;12650;14850;14200;13150;12950;12950;12800;13100;12350;13100;12450;14400;12650;13050;12100;13150;10900;14200;14350;16050;17750;14050;14550;13450;11750;12950;12850;13000;11550;14550;14500;13700;14150
03/05/2023;11700;12650;14800;14200;13150;12950;13100;12850;13100;12350;13100;12450;14400;12650;13050;12100;13150;10900;14200;14350;16050;17750;14050;14500;13450;11750;12950;12850;13000;11550;14550;14500;13700;14200
04/05/2023;11700;12650;14800;14200;13150;12950;13100;12900;13100;12350;13100;12450;14400;12650;13050;12100;13150;10900;14200;14350;16050;17750;14050;14500;13450;11750;12900;12850;13050;11550;14550;14500;13700;14200
05/05/2023;11700;12650;14800;14200;13150;12950;13100;12900;13100;12350;13100;12450;14400;12650;13050;12100;13100;10900;14200;14350;16050;17750;14050;14500;13450;11750;13000;12850;13050;11550;14550;14500;13700;14200
08/05/2023;11700;12600;14800;14150;13150;12950;13100;12900;13100;12350;13100;12450;14400;12650;13050;12100;13000;10900;14200;14350;16050;17750;14100;14500;13450;11750;13000;12850;13050;11550;14550;14500;13700;14200
09/05/2023;11700;12600;14800;14150;13150;12950;13100;12950;13100;12350;13100;12450;14450;12650;13050;12100;13000;10900;14200;14350;16050;17750;14100;14500;13450;11750;13000;12750;13050;11550;14550;14500;13700;14200
10/05/2023;11700;12600;14800;14150;13150;12950;13100;12950;13150;12350;13100;12450;13350;12650;13050;12100;13000;10900;14200;14350;16050;17750;14100;14500;13450;11750;13000;12750;13050;11550;14550;14500;13700;14200
11/05/2023;11700;12600;14800;14150;13150;13050;13100;12950;13150;12350;13100;12450;14450;12650;13050;12100;13000;10950;14200;14350;16050;17750;14100;14500;13500;11750;13000;12800;13050;11550;14750;14500;13700;14200
12/05/2023;11700;12600;14800;14150;13150;13050;13100;12950;13150;12350;13100;12450;14450;12650;13050;12100;13050;10900;14200;14350;16050;17750;14100;14500;13500;11750;13000;12800;13050;11550;14750;14500;13700;14200
15/05/2023;11750;12600;14800;14150;13150;13050;13100;13000;13150;12350;13100;12450;14500;12650;13050;12100;13050;10900;14250;14350;16300;17800;14100;14500;13450;11750;13000;12800;13050;11550;14750;14500;13700;14200
16/05/2023;11750;12600;14800;14150;13150;13050;13100;13150;13150;12350;13100;12450;14500;12650;13050;12100;13050;10900;14250;14350;16300;17850;14100;14500;13450;11750;13000;12750;13050;11550;14750;14500;13700;14200
17/05/2023;11750;12600;14800;14150;13150;13050;13100;13150;13100;12350;13100;12450;14500;12650;13050;12100;13000;10900;14250;14350;16300;17850;14100;14450;13450;11750;13000;12750;13050;11550;14750;14500;13700;14200
18/05/2023;11750;12600;14800;14150;13150;;13100;;13100;12350;13100;12450;14500;12650;13050;12100;13000;10900;14250;14350;16300;17850;13950;14450;13450;11750;13000;12750;13050;11550;14750;14500;;14200
19/05/2023;11750;12600;14800;14150;13150;13050;13100;13150;13100;12350;13100;12450;14500;12650;13050;12150;13000;10900;14250;14350;16350;17850;14100;14450;13450;11650;13000;12750;13050;11550;14750;14500;13850;14200
22/05/2023;11750;12600;14800;14150;13150;13050;13100;13250;13100;12350;13100;12450;14500;12650;13050;12150;13000;10900;14250;14350;16350;17950;14100;14450;13450;11650;13000;12750;13050;11550;14800;14500;14150;14200
23/05/2023;11750;12600;14800;14150;13150;13050;13150;13250;13100;12350;13100;12450;14500;12650;13050;12150;13000;10900;14250;14350;16350;18000;14100;14450;13450;11650;13000;12750;13050;11550;14800;14500;14250;14250
24/05/2023;11750;12600;14800;14150;13350;13050;13150;13250;13100;12350;13100;12450;14500;12650;13050;12150;13000;10900;14250;14150;16350;18000;14100;14450;13450;11650;13000;12750;13050;11550;14800;14500;14250;14250
25/05/2023;11750;12600;14800;14150;13350;13050;13150;13250;13100;12350;13100;12450;14500;12650;13050;12150;13000;10900;14250;14350;16350;18200;14100;14450;13450;11650;13000;12750;13050;11550;14800;14500;14250;14200
26/05/2023;11750;12600;14800;14150;13350;13050;13150;13250;13100;12350;13100;12450;14500;12600;13050;12200;13000;10900;14250;14350;16650;18200;14150;14450;13450;11650;13000;12750;13050;11550;14800;14500;14250;14150
29/05/2023;11700;12600;14800;14150;13350;13050;13150;13250;13100;12350;13100;12450;14500;12650;13050;12200;13000;10950;14250;14350;16600;18200;14150;14450;13450;11650;13000;12750;13050;11550;14800;14500;14250;14350
30/05/2023;11700;12600;14800;14150;13350;13050;13150;13250;13100;12350;13100;12400;14500;12600;13050;12150;13000;10950;14250;14350;16750;18200;14150;14500;13450;11650;13000;12750;13050;11550;14800;14500;14500;14350
31/05/2023;11700;12600;14800;14200;13350;13100;13200;13250;13100;12350;13100;12400;14500;12650;13050;12150;13000;10950;14250;14350;16750;18450;14150;14500;13450;11650;13000;12750;13050;11550;14800;14500;14500;14350
01/06/2023;11700;12700;14800;14200;13350;;13200;;13100;12350;13100;12400;14500;12650;13050;12150;13000;10950;14250;14350;16750;18450;14050;14500;13500;11650;13000;12750;13050;11550;14800;14500;14400;14350
02/06/2023;11700;12700;14800;14200;13350;;13200;13250;13100;12350;13100;12400;14500;12650;13050;12150;13000;10950;14250;14350;16750;18450;;14500;13450;11650;13000;12750;13050;11550;14800;14500;14500;14350
05/06/2023;11700;12600;14800;14200;13350;13100;13200;13250;13100;12350;13100;12400;14500;12600;13050;12150;12950;10950;14250;14350;16900;18450;14150;14500;13450;11750;13000;12750;13000;11550;14800;14500;14500;14350
06/06/2023;11700;12600;14800;14150;13350;13100;13200;13250;13100;12350;13100;12400;14500;12600;13050;12150;12950;10950;14250;14300;16900;18450;14100;14500;13450;11750;13000;12750;13000;11550;14650;14500;14500;14350
07/06/2023;11700;12600;14800;14200;13350;13100;13200;13250;13100;12350;13100;12400;14500;12600;13050;12150;12950;10950;14300;14300;16900;18450;14100;14500;13450;11750;13000;12950;13000;11550;14650;14500;14550;14350
08/06/2023;11700;12600;14800;14200;13350;13100;13250;13250;13100;12350;13100;12400;14500;12600;13050;12100;12950;10950;14300;14300;16900;18450;14150;14500;13450;11750;13000;12950;13000;11550;14650;14500;14600;14350
09/06/2023;11700;12600;14800;14200;13350;13100;13250;13250;13100;12350;13100;12400;14500;12550;13050;12100;12950;10950;14300;14300;16900;18450;14150;14500;13450;11750;13000;12900;13000;11550;14650;14500;14600;14350
12/06/2023;11650;12600;14800;14200;13350;13100;13250;13300;13100;12350;13100;12400;14500;12600;13050;12100;12950;10950;14300;14300;16900;18450;14150;14550;13450;11750;13000;12900;13000;11550;14650;14500;14650;14350
13/06/2023;11650;12550;14800;14200;13350;13100;13250;13300;13100;12350;13100;12400;14500;12600;13050;12100;12950;10950;14300;14300;16900;18450;14150;14550;13400;11750;13000;12900;13000;11550;14650;14500;14650;14350
14/06/2023;11650;12550;14800;14200;13350;13100;13250;13300;13100;12350;13100;12400;14500;12600;13050;12150;12950;10950;14300;14350;16900;18450;14150;14550;13400;11750;13000;12900;13000;11550;14650;14500;14650;14350
15/06/2023;11650;12550;14800;14200;13400;13100;13250;13300;13100;12350;13100;12400;14500;12500;13050;12100;12950;10950;14300;14350;16900;18500;14150;14550;13400;11750;12950;12900;12950;11550;14650;14500;14650;14350
16/06/2023;11650;12550;14800;14200;13450;13100;13250;13350;13100;12350;13100;12400;14500;12600;13050;12100;12950;10950;14300;14350;16900;18450;14150;14550;13350;11750;12950;12900;12850;11550;14650;14500;14650;14350
19/06/2023;11650;12550;14800;14200;13450;13100;13250;13350;13150;12350;13100;12400;14500;12600;13050;12100;12950;10950;14300;14350;16900;18450;14150;14550;13300;11750;12950;12900;12850;11550;14650;14850;14650;14350
20/06/2023;11650;12550;14800;14200;13450;13100;13250;13350;13150;12350;13100;12400;14500;12550;13050;12100;12950;10950;14300;14350;16900;18450;14150;14550;13300;11750;12950;12900;12850;11550;14650;14850;14650;14350
21/06/2023;11700;12550;14800;14200;13450;13100;13250;13350;13150;12350;13100;12400;14500;12550;13050;12100;12950;10950;14300;14350;16900;18550;14150;14550;13300;11750;12950;12900;12850;11550;14650;14850;14700;14350
22/06/2023;11700;12550;14800;14200;13450;13100;13250;13350;13150;12350;13100;12400;14500;12550;13050;12100;12950;10950;14300;14300;16900;18550;14150;14550;13300;11750;12950;12900;12850;11550;14650;14850;14800;14350
23/06/2023;11700;12550;14800;14200;13450;13100;13250;13350;13150;12350;13100;12400;14500;12550;13050;12100;12950;10950;14300;14350;16900;18500;14150;14550;13300;11750;12950;12900;12850;11550;14700;14850;14800;14350
26/06/2023;11750;12550;14800;14200;13450;13100;13250;13350;13150;12350;13100;12400;14500;12550;13050;12100;12950;10950;14350;14350;16900;18500;14200;14550;13300;11750;12950;12900;12850;11550;14700;14850;14800;14350
27/06/2023;11750;12550;14800;14200;13450;13100;13250;13350;13150;12350;13100;12400;14500;12550;13050;12100;12950;10950;14350;14350;16900;18500;14200;14550;13300;11750;12950;12900;12850;11550;14700;14850;14800;14350
28/06/2023;11750;12650;14800;14200;13450;;13250;;13150;12350;13100;12450;14500;12300;13050;12100;12950;10950;14350;14350;16900;18500;14350;14550;13300;11750;12950;12900;12850;11550;14700;14850;14800;14350
29/06/2023;11750;12650;14800;14200;13450;;13250;;13150;12350;13100;12450;14500;12450;13050;12100;12950;10950;14350;14350;16900;18500;14650;14550;13300;11750;12950;12900;12850;11550;14700;14850;14800;14350
30/06/2023;11750;12650;14800;16300;13450;;13250;;13150;12350;13100;12450;14500;12450;13050;12100;12950;10950;14350;14350;16900;18500;14350;14550;13300;11750;12950;12900;12850;11550;14700;14850;14800;14350
03/07/2023;11750;12550;14800;14200;13500;13100;13250;13350;13100;12350;13100;12400;14500;12550;13050;12100;12950;10950;14350;14350;16900;18500;14200;14550;13250;11750;12950;12900;12800;11550;14750;14850;14800;14350
04/07/2023;11750;12550;14800;14200;13500;13100;13250;13350;13150;12350;13200;12400;14500;12550;13050;12100;12950;10950;14350;14350;16900;18500;14200;14550;13250;11750;12950;12900;12800;11550;14750;14850;14800;14350
05/07/2023;11750;12550;14800;14200;13500;13100;13250;13350;13150;12350;13300;12400;14500;12550;13050;12100;12950;10950;14350;14350;16900;18500;14200;14550;13250;11750;12950;12900;12800;11550;14750;14850;14800;14350
06/07/2023;11750;12550;14800;14200;13500;13100;13250;13350;13150;12350;13300;12400;14500;12550;13050;12100;12950;10950;14350;14350;16900;18500;14200;14550;13250;11750;12900;12900;12800;11550;14750;14850;14750;14350
07/07/2023;11750;12550;14800;14200;13500;13100;13250;13350;13150;12350;13300;12400;14500;12550;13050;12100;12950;10950;14350;14350;16900;18500;14200;14550;13250;11750;12900;12900;12800;11550;14750;14850;14700;14350
10/07/2023;11850;12600;14800;14200;13500;13100;13250;13350;13150;12350;13300;12400;14450;12550;13050;12100;12950;10950;14350;14350;16900;18500;14250;14550;13250;11750;12900;12900;12800;11550;14750;14850;14650;14350
11/07/2023;11850;12600;14800;14200;13500;13100;13250;13350;13150;12350;13300;12400;14450;12550;13050;12100;12950;10950;14300;14350;16900;18500;14250;14550;13250;11750;12900;12900;12800;11550;14750;14850;14650;14350
12/07/2023;11850;12600;14800;14200;13500;13100;13250;13350;13150;12350;13300;12450;14450;12550;13050;12100;12950;10950;14300;14350;16900;18500;14250;14600;13250;11800;12850;12900;12850;11550;14750;14850;14650;14350
13/07/2023;11900;12600;14800;14200;13500;13100;13250;13350;13150;12350;13300;12450;14450;12550;13050;12100;12950;10950;14300;14350;16900;18500;14300;14600;13250;11800;12850;12900;12850;11550;14750;14850;14650;14350
14/07/2023;11900;12600;14800;14200;13500;13100;13250;13350;13150;12350;13300;12450;14450;12550;13050;12100;12950;10950;14300;;16900;18500;14300;14600;13250;11800;12850;12900;12850;11550;14750;14850;14650;14350
17/07/2023;11900;12600;14800;14200;13500;13100;13250;13350;13150;12350;13300;12450;14450;12550;13050;12100;12950;10950;14350;;16900;18500;14300;14600;13250;11800;12850;12900;12850;11550;14750;14850;14600;14350
18/07/2023;11950;12600;14800;14200;13300;13100;13250;13350;13150;12350;13300;12450;14450;12550;13050;12100;13000;10950;14350;14350;16900;18450;14300;14600;13250;11800;12850;12900;12850;11550;14750;14850;14600;14350
19/07/2023;11950;12850;14800;;13300;;13250;;13150;12350;13300;12450;;12400;13050;12100;13000;10950;14350;14350;16900;18450;;14600;13250;11800;12850;12900;12850;11550;;14850;14000;14350
20/07/2023;12000;12600;14800;14200;13250;13100;13250;13350;13150;12350;13300;12450;14450;12550;13050;12100;13000;10950;14350;14350;16900;18450;14300;14600;13250;11800;12850;12900;12800;11550;14700;14850;14600;14350
21/07/2023;12000;12600;14800;14200;13200;13100;13250;13350;13150;12350;13300;12450;14450;12850;13050;12100;13000;10950;14350;14350;16900;18450;14300;14600;13250;11800;12850;12900;12800;11550;14700;14850;14600;14350
24/07/2023;12050;12600;14800;14200;13200;13100;13250;13400;13150;12350;13300;12450;14450;12850;13050;12100;13000;11000;14250;14350;16900;18450;14300;14600;13200;11800;12850;12900;12700;11550;14700;14850;14600;14350
25/07/2023;12050;12600;14750;14200;13200;13100;13250;13400;13150;12400;13300;12450;14450;12800;13050;12100;13000;11000;14250;14350;16800;18450;14350;14600;13200;11800;12850;12900;12800;11550;14700;14850;14600;14350
26/07/2023;12050;12600;14750;14200;13200;13100;13250;13400;13150;12400;13300;12400;14450;12800;13050;12100;13000;11000;14250;14350;16800;18300;14350;14600;13200;11800;12850;12900;12700;11550;14700;14850;14600;14400
27/07/2023;12050;12550;14750;14200;13200;13100;13250;13400;13150;12400;13300;12400;14450;12800;13050;12100;13000;11000;14250;14350;16800;18300;14350;14600;13200;11800;12850;12900;12700;11550;14700;14850;14600;14400
28/07/2023;12100;12550;14750;14200;13200;13100;13200;13400;13150;12400;13300;12400;14450;12800;13050;12150;13000;11000;14250;14350;16800;18200;14350;14600;13200;11850;12850;12900;12700;11550;14700;14850;14600;14400
31/07/2023;12100;12600;14750;14200;13250;13100;13200;13450;13150;12400;13300;12400;14450;12800;13050;12150;13000;11000;14400;14350;16800;18200;14350;14650;13200;11850;12850;12900;12750;11550;14700;14850;14600;14400
01/08/2023;12100;12600;14750;14200;13250;13200;13200;13450;13150;12400;13300;12400;14450;12550;13050;12150;13000;11000;14400;14350;16800;18200;14350;14650;13200;11850;12850;12900;12750;11550;14700;14850;14650;14400
02/08/2023;12150;12600;14750;14200;13250;13200;13200;13500;13150;12400;13300;12400;14450;12550;13050;12150;13000;11000;14400;14350;16800;18200;14350;14650;13200;11850;12850;12900;12750;11550;14100;14850;14650;14400
03/08/2023;12150;12600;14750;14200;13250;13200;13200;13500;13150;12400;13300;12400;14500;12550;13050;12150;13000;11050;14350;14350;16800;18200;14350;14650;13200;11850;12850;12900;12750;11550;14100;14850;14650;14400
04/08/2023;12150;12600;14750;14200;13300;13100;13200;13350;13150;12400;13300;12400;14500;12550;13050;12150;13000;11050;14350;14350;16700;18200;14350;14650;13200;11850;12850;12900;12750;11550;14100;14850;14650;14400
07/08/2023;12150;12600;14750;14200;13350;13100;13200;13600;13200;12400;13300;12450;14550;12550;13050;12150;13000;11050;14350;14350;16650;18150;14350;14650;13200;11850;12850;12900;12700;11550;14100;14850;14650;14400
08/08/2023;12200;12600;14750;14200;13350;13100;13200;13600;13200;12450;13300;12450;14550;12600;13050;12150;13050;11050;14200;14350;16650;18050;14350;14650;13400;11850;12850;12900;12700;11550;14100;14850;14650;14400
09/08/2023;12200;12650;14750;14200;13350;13100;13200;13600;13200;12450;13300;12450;14550;12600;13050;12150;13050;11050;14200;14400;16650;18050;14350;14650;13400;11850;12850;12850;12700;11550;14050;14850;14650;14400
10/08/2023;12300;12650;14750;14200;13400;13100;13200;13600;13200;12450;13300;12500;14550;12650;13050;12200;13050;11300;14200;14400;16650;18050;14350;14650;13400;11850;12850;12850;12700;11550;14050;14850;14650;14400
11/08/2023;12300;12650;14800;14200;13400;13100;13300;13500;13300;12450;13550;12500;14600;12650;13050;12200;13050;11300;14200;14400;16650;18050;14350;14650;13400;11900;12850;12850;12700;11550;14050;14850;14650;14400
14/08/2023;12250;12650;14800;14200;13400;13100;13300;13650;13300;12450;13550;12550;14600;12700;13050;12250;13100;11300;14200;14450;16650;18000;14350;14650;13200;11900;12850;12850;12750;11550;14050;14850;14650;14400
15/08/2023;12300;12650;14800;14200;13450;13100;13300;13350;13300;12450;13550;12550;14600;12750;13050;12300;13100;11400;14200;14450;16650;18000;14350;14650;13200;11900;12850;12850;12750;11550;14050;14850;14700;14400
16/08/2023;12350;12650;14800;14200;13450;13100;13300;13650;13300;12450;13550;12550;14600;12750;13050;12300;13100;11350;14200;14500;16650;18000;14350;14650;13400;11900;12850;12850;12750;11550;14050;14850;14650;14400
17/08/2023;12350;12650;14800;15500;13450;;13300;;13300;12450;13550;12550;14600;12700;13050;12300;13100;11350;14200;15200;16650;18000;14300;14650;13400;11900;12850;12850;12750;11550;14050;14850;;14400
18/08/2023;12350;12700;14800;14300;13450;13100;13300;13650;13300;12550;13550;12600;14650;12750;13050;12350;13100;11350;14200;14500;16650;18000;14350;14600;13400;11900;12850;12850;12750;11550;14050;14850;14650;14400
21/08/2023;12350;12750;14800;14300;13450;13100;13300;13650;13400;12600;13550;12750;14800;12800;13050;12350;13150;11400;14200;14500;16650;18050;14350;14600;13200;11900;12850;12850;12750;11600;13950;14850;14650;14450
22/08/2023;12350;12750;14850;14300;13450;13250;13400;13650;13400;12600;13550;12750;14800;12850;13300;12400;13200;11400;14200;14500;16650;18050;14350;14600;13150;11900;12850;12850;12750;11600;13950;14850;14650;14450
23/08/2023;12350;12750;14800;14300;13450;13400;13400;13650;13400;12650;13550;12750;14800;12900;13500;12400;13650;11400;14150;14500;16650;18050;14350;14600;13150;11900;12850;12850;12750;11600;14000;14850;14650;14450
24/08/2023;12450;13250;14800;14300;13450;13400;13400;13650;13400;12800;13550;12800;14800;12950;13500;12500;13650;11400;14150;14500;16650;18050;14350;14600;13350;11900;12850;12850;12750;11600;14050;14850;14650;14450
25/08/2023;12450;12700;14800;14300;13450;13400;13400;13750;13400;12800;13800;12800;14850;12950;13600;12500;13700;11400;14150;14550;16650;18050;14350;14600;13350;11900;12850;12850;12800;11600;14050;14950;14650;14450
28/08/2023;12450;12800;14850;14300;13500;13450;13550;13700;13450;12800;13800;12850;14850;13050;13600;12600;13800;11450;14150;14550;16650;18000;14350;14600;13350;11900;12850;12850;12850;11700;14050;14950;14650;14500
29/08/2023;12500;12800;15000;14300;13500;13450;13750;13800;13450;12800;13800;12950;14950;13100;13600;12650;13800;11450;14150;14550;16650;18000;14350;14650;13350;11900;12900;12850;12850;11700;14150;14950;14650;14500
30/08/2023;12500;12850;14850;14300;13500;13450;13750;13800;13500;12800;13800;13050;14950;13150;13600;12750;13800;11700;14200;14550;16650;18000;14350;14650;13400;11900;12900;12850;12850;11700;14150;14950;14650;14500
31/08/2023;12550;12900;15050;14450;13500;13450;13800;13850;13500;12800;13800;13050;14950;13150;13600;12750;13850;11700;14200;14600;16650;18000;14400;14650;13400;11900;12900;12850;12850;11700;14150;14950;14650;14500
01/09/2023;12550;12900;15050;14450;13500;13450;13800;13850;13500;12800;13800;13050;15050;13200;13600;12750;13850;11750;14200;14600;16650;18000;14400;14650;13400;11900;12900;12850;12850;11700;14150;14950;14650;14500
04/09/2023;12600;12950;15500;14700;13800;13450;13950;13950;13650;12850;13800;13400;15100;13250;13600;13000;14000;11900;14200;14600;16650;18000;14400;14650;13450;11950;13000;12850;12900;11750;14200;14950;14700;14500
05/09/2023;12700;12950;15500;14750;13850;13450;13950;14150;13650;12850;13800;13600;15100;13300;13600;13000;14000;11900;14200;14800;16650;18050;14400;14650;13550;12000;13000;12950;12950;12200;14200;14950;14700;14500
06/09/2023;12900;12950;15500;14750;13850;13450;13950;14150;13650;12900;13800;13650;15100;13300;13600;13050;14000;12100;14200;14800;16650;18050;14400;14700;13700;12000;13000;12950;13050;12200;14250;14950;14700;14600
07/09/2023;12900;12950;15500;14750;13900;13550;13950;14150;13750;12900;13800;13700;15100;13300;13600;13050;14050;12350;14200;14950;16650;18050;14400;14700;13700;12000;13100;12950;13050;12300;14250;14950;14700;14600
08/09/2023;12900;12950;15500;14750;13900;13550;13950;14150;13750;12900;14150;13750;15100;13300;13600;13050;14050;12350;14200;15000;16650;18150;14400;14700;13650;12000;13100;12950;13000;12300;14350;14950;14700;14600
11/09/2023;13000;13000;15500;14750;13950;13550;13950;14150;13750;12900;14150;13750;15200;13350;13600;13150;14050;12550;14200;15000;16650;18150;14500;14700;13700;12050;13150;12950;13000;12450;14450;14950;14800;14650
12/09/2023;13150;13150;15600;14950;13950;13550;13950;14150;13750;12900;14150;13800;15200;13350;13600;13100;14150;12550;14350;15000;16800;18150;14500;14700;13700;12050;13250;12950;13000;12450;14450;14950;14800;14650
13/09/2023;13250;13150;15600;15050;13950;13750;13950;14250;13750;12900;14150;13800;15200;13400;13600;13150;14150;12600;14500;15000;16800;18200;14500;14700;13700;12050;13250;12950;13050;12450;14450;14950;14850;14650
14/09/2023;13250;13150;15650;15100;13950;13800;14000;14250;13750;12900;14150;13800;15200;13450;13700;13150;14150;12650;14600;15000;17000;18150;14500;14700;13900;12050;13250;12950;13050;12450;14450;14950;14850;14650
15/09/2023;13250;13150;15750;15100;13950;13800;14000;14250;13850;12900;14150;13800;15200;13500;13700;13150;14150;12650;14600;15050;17000;18150;14500;14750;13900;12050;13250;13100;13050;;14450;14950;14850;14750
18/09/2023;13400;13150;15750;15050;13950;13800;14000;14250;13850;12900;14150;13850;15200;13500;13800;13300;14200;12750;14600;15050;17000;18150;14550;14850;13950;12200;13300;13200;13150;12750;14150;15050;14800;14750
19/09/2023;13500;13200;15750;15050;14050;13800;14000;14250;14000;13100;14150;13850;15200;13500;13800;13300;14200;13000;14600;15050;17000;18150;14550;14850;13950;12300;13400;13350;13150;12800;14650;15050;14800;14750
20/09/2023;13500;13200;15750;15050;14100;13800;14100;14250;14050;13100;14150;13900;15200;13500;13800;13300;14200;13000;14600;15150;17000;18200;14550;14850;13950;12300;13400;13350;13150;12800;14650;15050;14800;14800
21/09/2023;13550;13150;15750;15050;14100;13800;14150;14250;14100;13200;14150;13900;15200;13550;13800;13300;14200;12950;14650;15150;17000;18200;14600;14850;13950;12300;13400;13350;13150;12800;14650;15050;14800;14800
22/09/2023;13550;13200;15750;15050;14100;13800;14250;14250;14100;13200;14150;13900;15200;13550;13800;13300;14200;12950;14650;15150;17000;18200;14650;15450;13950;12300;13450;13350;13200;12800;14650;15050;14800;15000
25/09/2023;13600;13200;15800;15050;14150;13800;14250;14250;14100;13250;14150;13900;15200;13550;13800;13450;14250;12950;14650;15150;17000;18250;14700;15500;13950;12400;13600;13200;13200;13400;14650;15050;14800;15000
26/09/2023;13600;13200;15800;15050;14150;13800;14250;14250;14100;13250;14150;13900;15200;13550;13800;13450;14250;12950;14700;15150;17000;18250;14750;15500;13900;12400;13650;13200;13300;13450;14650;15050;14800;15000
27/09/2023;13600;13200;15800;15050;14250;13800;14250;14250;14100;13250;14150;13900;15200;13550;13800;13450;14250;13000;14700;15150;17000;18250;14750;15500;14150;12400;13650;13300;13400;13450;14650;15300;14800;15000
28/09/2023;13600;13250;15800;;14250;;14250;;14100;13250;14150;13900;15200;13450;13800;13450;14250;13000;14700;16750;17000;18250;14850;15500;14150;12400;13650;;13400;13450;;15300;14050;15000
29/09/2023;13600;13200;15800;15050;14250;13800;14300;14250;14100;13250;14150;13900;15200;13550;13800;13500;14250;13000;14750;15150;17450;18250;14850;15500;14150;12450;13650;13450;13400;13450;;15550;14800;15000
02/10/2023;13650;13250;15900;15050;14250;13800;14300;14500;14150;13250;14150;13900;15200;13550;13800;13500;14250;13050;14750;15150;17450;18250;15000;15550;14350;12450;13650;13500;13400;13450;14650;15550;14800;14950
03/10/2023;13650;13250;15950;15050;14250;13800;14450;14500;14150;13250;14150;13900;15200;13550;13800;13500;14250;13050;14800;15200;17450;18250;15050;15550;14250;12550;13800;13750;13450;13450;14650;15550;14850;14950
04/10/2023;13650;13250;15950;15050;14250;13800;14450;14500;14150;13250;14150;13900;15200;13600;13800;13550;14250;13050;14800;15200;17450;18300;15050;15550;14400;12600;13800;13750;13650;13450;14650;15550;14850;14950
05/10/2023;13650;13250;15950;15050;14300;13800;14450;14500;14200;13250;14600;13900;15200;13600;13800;13550;14250;13050;14800;15200;17450;18300;15050;15550;14400;12600;14100;14200;13650;13450;14650;15550;14800;15000
06/10/2023;13650;13250;15950;15050;14300;13800;14450;14500;14250;13250;14600;13950;15200;13600;13800;13550;14250;13050;14700;15250;17450;18450;15050;15550;14450;12650;14100;14200;13650;13450;14650;15550;14800;15050
09/10/2023;13650;13250;15950;15050;14250;13800;14450;14500;14250;13250;14600;13900;15200;13650;13800;13550;14250;13200;14700;15250;17450;18550;15050;15600;14450;12650;14100;14200;13850;13450;14650;15550;14800;15100
